source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G,F_ALL_G
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00747,Comiskey,Robert,0,Tallassee,80,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21278,Comiskey,,0,Tallassee,,,,,,,,,,,76,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,M90039,Comiskey,Robert,,Tallassee,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01064,Conhenney,James,0,Carrollton,94,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20449,Conhenney,,0,Carrollton,,,,,80,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00232,Cooper,Carl,0,La Grange,112,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20046,Cooper,,0,La Grange,,,21,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20855,Cooper,,0,La Grange,,,,,,,90,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,M90052,Cooper,Carl,,La Grange,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01291,Courtney,James,0,Tallassee,11,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00491,Danna,Jesse,0,Valley,10,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,M90060,Danna,Jesse,,Valley,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01216,Davenport,Nevil,0,Valley,22,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20375,Davenport,,0,Valley,,,,12,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00101,Davis,James,0,Tallassee,17,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21515,Davis,J.,0,Tallassee,,,,,,,,,,,,10,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00255,DeFeo,Robert,1,Tallassee,10,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00255,DeFeo,Robert,2,Griffin,33,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00255,DeFeo,Robert,T,,43,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20474,DeFeo,,1,Tallassee,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20474,DeFeo,,2,Griffin,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20474,DeFeo,,T,,,,,,43,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01848,Deibler,Mason,1,Alexander City,4,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01848,Deibler,Mason,2,Tallassee,9,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01848,Deibler,Mason,T,,13,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10432,Deibler,,1,Alexander City,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10432,Deibler,,2,Tallassee,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10432,Deibler,,T,,,13,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01428,Dembinski,Daniel,0,La Grange,17,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21286,Dembinski,,0,La Grange,,,,,,,,,,,14,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00577,Dickerman,Edmond,0,Tallassee,34,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20417,Dickerman,,0,Tallassee,,,,,34,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00898,Dickson,Edwin,0,Newnan,63,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20810,Dickson,,0,Newnan,,,,,,,63,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21469,Diebler,,1,Alexander City,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21469,Diebler,,2,Tallassee,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21469,Diebler,,T,,,,,,,,,,,,,13,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01625,Ebetino,John,0,Griffin,37,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21651,Ebetino,,0,Griffin,,,,,,,,,,,,37,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10407,Ebetino,,0,Griffin,,37,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01663,Edge,Harvey,0,Valley,37,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21646,Edge,,0,Valley,,,,,,,,,,,,31,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10320,Edge,,0,Valley,,31,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01124,Edwards,Raymond,0,Alexander City,117,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20391,Edwards,,0,Alexander City,,,,,114,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00948,Ello,Carroll,0,Alexander City,115,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21255,Ello,,0,Alexander City,,,,,,,,,,,105,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00442,Etchison,Clarence,0,Griffin,44,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20038,Etchison,,0,Griffin,,,44,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,M90129,Etchison,Clarence (Buck),,Griffin,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00117,Ferra,Joseph,0,La Grange,32,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20792,Ferra,,0,La Grange,,,,,,,32,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21609,Fienstein,,0,La Grange,,,,,,,,,,,,22,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00416,Fienstien,Joseph,0,La Grange,22,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10569,Fienstien,,0,La Grange,,22,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00515,Flaherty,Christopher,0,La Grange,98,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20115,Flaherty,,0,La Grange,,,45,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20463,Flaherty,,0,La Grange,,,,,52,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01706,Fleisch,Donald,0,Griffin,14,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20685,Fleisch,,0,Griffin,,,,,,14,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00638,Flemming,Redmond,0,Opelika,111,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20080,Flemming,,0,Opelika,,,110,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00229,Flores,Paul,0,Opelika,119,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20636,Flores,,0,Opelika,,,,,,119,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00961,Forrester,Franklin,0,Griffin,43,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20943,Forrester,,0,Griffin,,,,,,,43,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00469,Franson,Carl,0,Newnan,124,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20430,Franson,,0,Newnan,,,,,124,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00783,Frazier,Lance,0,Valley,10,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21264,Frazier,,0,Valley,,,,,,,,,,,10,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00370,Fulton,Robert,0,Newnan,113,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21196,Fulton,,0,Newnan,,,,,,,11,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21293,Fulton,,0,Newnan,,,,,,,,,,,98,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00335,Galloway,Oliver,0,Valley,63,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21232,Galloway,,0,Valley,,,,,,,,,,,63,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01321,Garner,Homer,0,Newnan,20,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21577,Garner,,0,Newnan,,,,,,,,,,,,17,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10410,Garner,,0,Newnan,,17,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,M90155,Gibson,Samuel,,Griffin,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00811,Goff,James,0,La Grange,84,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20956,Goff,,0,La Grange,,,,,,,82,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01523,Gounaris,Alexander,0,La Grange,33,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21887,Gounaris,,0,La Grange,,,,,,,,,,,,33,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10373,Gounaris,,0,La Grange,,33,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01477,Green,Paul,0,Griffin,12,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20699,Green,,0,Griffin,,,,,,12,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01836,Griggs,William,0,Valley,16,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21718,Griggs,,0,Valley,,,,,,,,,,,,16,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10289,Griggs,,0,Valley,,16,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00614,Hammack,Marion,0,La Grange,99,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20265,Hammack,,0,La Grange,,,,27,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20583,Hammack,,0,La Grange,,,,,,72,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01538,Hardegree,William,0,Newnan,16,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20832,Hardegree,,0,Newnan,,,,,,,16,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00566,Hargis,James,1,Newnan,7,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00566,Hargis,James,2,Griffin,10,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00566,Hargis,James,T,,17,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20713,Hargis,,1,Newnan,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20713,Hargis,,2,Griffin,,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20713,Hargis,,T,,,,,,,,16,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01402,Harrison,William,0,Valley,13,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20369,Harrison,,0,Valley,,,,13,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01630,Hart,Norman,0,Griffin,10,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21680,Hart,,0,Griffin,,,,,,,,,,,,10,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01489,Hartman,Richard,0,Alexander City,39,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21210,Hartman,,0,Alexander City,,,,,,,,,,,39,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01711,Hayden,John,0,La Grange,16,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21450,Hayden,,0,La Grange,,,,,,,,,,,,14,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10429,Hayden,,0,La Grange,,14,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01392,Haynes,Hoover,0,Valley,32,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21553,Haynes,,0,Valley,,,,,,,,,,,,32,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10184,Haynes,,0,Valley,,32,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B00059,Henegar,Russell,0,Valley,28,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21739,Henegar,,0,Valley,,,,,,,,,,,,20,
minoraverages/1950TSN,1949,Georgia-Alabama League,,P10357,Henegar,,0,Valley,,20,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01032,Herdt,Donald,0,Tallassee,94,,,,,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F20496,Herdt,,0,Tallassee,,,,,73,,,,,,,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,F21362,Herdt,,0,Tallassee,,,,,,,,,,,21,,
minoraverages/1950TSN,1949,Georgia-Alabama League,,B01674,Hinkle,Charles,0,Tallassee,23,,,,,,,,,,,,
