source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G,F_ALL_G
minoraverages/1916Reach,1915,North Carolina State League,,F20908,McWhorter,,0,Greensboro,,,,,,,,,,,,43,
minoraverages/1916Reach,1915,North Carolina State League,,P10100,McWhorter,,0,Greensboro,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00502,Meador,,0,Winston-Salem,23,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20612,Meador,,0,Winston-Salem,,,,,,,14,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20893,Meador,,0,Winston-Salem,,,,,,,,,,,,17,
minoraverages/1916Reach,1915,North Carolina State League,,P10266,Meador,,0,Winston-Salem,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00475,Miller,,0,Durham,122,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20970,Mohart,,0,Greensboro,,,,,,,,,,,,22,
minoraverages/1916Reach,1915,North Carolina State League,,P10228,Mohart,,0,Greensboro,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00232,Moorefield,,0,Winston-Salem,117,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20713,Moorefield,,0,Winston-Salem,,,,,,,60,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F21163,Moorefield,,0,Winston-Salem,,,,,,,,,,,57,,
minoraverages/1916Reach,1915,North Carolina State League,,F20014,Morpeth,,0,Durham,,,111,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00324,Morpoth,,0,Durham,110,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B01124,Munce,,0,Raleigh,35,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00076,Munch,,0,Charlotte,115,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20072,Munch,,0,Charlotte,,,114,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F21013,Munoz,,0,Raleigh,,,,,,,,,,,,33,
minoraverages/1916Reach,1915,North Carolina State League,,P10159,Munoz,,0,Raleigh,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00427,Myers,,0,Raleigh,62,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20919,Myers,,0,Raleigh,,,,,,,,,,,,42,
minoraverages/1916Reach,1915,North Carolina State League,,P10019,Myers,,0,Raleigh,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20547,Nesser,,0,Greensboro,,,,,,,86,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B01119,Newman,,0,Raleigh,12,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20962,Ostermeyer,,0,Durham,,,,,,,,,,,,15,
minoraverages/1916Reach,1915,North Carolina State League,,P10070,Ostermeyer,,0,Durham,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00210,Parker,,0,Winston-Salem,15,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20115,Parker,,0,Winston-Salem,,,,15,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00590,Parkins,,0,Winston-Salem,19,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20350,Parkins,,0,Winston-Salem,,,,,19,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20878,Parnham,,0,Raleigh,,,,,,,,,,,,42,
minoraverages/1916Reach,1915,North Carolina State League,,P10253,Parnham,,0,Raleigh,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00705,Parnhess,,0,Raleigh,43,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00469,Patterson,,0,Charlotte,19,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20855,Patterson,,0,Charlotte,,,,,,,18,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00544,Perkins,,0,Raleigh,116,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F21117,Perkins,,0,Raleigh,,,,,,,,,,,115,,
minoraverages/1916Reach,1915,North Carolina State League,,B00319,Perritt,,0,Asheville,110,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20303,Perritt,,0,Asheville,,,,,75,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20776,Perritt,,0,Asheville,,,,,,,33,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,P10202,Perritt,,0,Asheville,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00149,Pokorney,,0,Charlotte,12,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20841,Poland,,0,Greensboro,,,,,,,17,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B01086,Pratt,,0,Charlotte,21,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F21092,Pratt,,0,Charlotte,,,,,,,,,,,,21,
minoraverages/1916Reach,1915,North Carolina State League,,P10043,Pratt,,0,Charlotte,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B01135,Ray,,0,Greensboro,38,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F21101,Ray,,0,Greensboro,,,,,,,,,,,,41,
minoraverages/1916Reach,1915,North Carolina State League,,P10290,Ray,,0,Greensboro,,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00912,Reiff,,0,Greensboro,19,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20482,Reiff,,0,Greensboro,,,,,,19,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00794,Roberts,,0,Raleigh,82,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,F20620,Roberts,,0,Raleigh,,,,,,,82,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00879,Roland,,0,Greensboro,17,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00013,Ronig,,0,Winston-Salem,12,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00059,Roth,,0,Asheville,12,,,,,,,,,,,,
minoraverages/1916Reach,1915,North Carolina State League,,B00752,Rowe,Hack,0,Greensboro,28,,,,,,,,,,,,
