source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G,F_ALL_G
minoraverages/1948TSN,1947,South Atlantic League,,F22116,Bridges,,0,Jacksonville,,,,,,,,,,,,25,
minoraverages/1948TSN,1947,South Atlantic League,,P10253,Bridges,,0,Jacksonville,,25,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01181,Brissie,Leland,0,Savannah,45,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21794,Brissie,,0,Savannah,,,,,,,,,,,,35,
minoraverages/1948TSN,1947,South Atlantic League,,P10019,Brissie,,0,Savannah,,35,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00037,Brown,Ralph,0,Augusta,148,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01983,Brown,George,0,Greenville,31,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21059,Brown,,0,Augusta,,,,,,,147,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21865,Brown,,0,Greenville,,,,,,,,,,,,31,
minoraverages/1948TSN,1947,South Atlantic League,,P10320,Brown,,0,Greenville,,31,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01428,Bucha,John,0,Columbus,18,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21434,Bucha,,0,Columbus,,,,,,,,,,,18,,
minoraverages/1948TSN,1947,South Atlantic League,,B00469,Burgess,Forrest,0,Macon,16,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00229,Burgett,Richard,0,Columbus,102,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21084,Burgett,,0,Columbus,,,,,,,76,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00695,Burpo,George,0,Columbia,52,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21101,Burpo,,0,Columbia,,,,,,,15,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22238,Burpo,,0,Columbia,,,,,,,,,,,,34,
minoraverages/1948TSN,1947,South Atlantic League,,P10575,Burpo,,0,Columbia,,34,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01696,Bustle,William,1,Macon,31,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01696,Bustle,William,2,Charleston,17,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01696,Bustle,William,T,,48,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22127,Bustle,,1,Macon,,,,,,,,,,,,12,
minoraverages/1948TSN,1947,South Atlantic League,,F22127,Bustle,,2,Charleston,,,,,,,,,,,,14,
minoraverages/1948TSN,1947,South Atlantic League,,F22127,Bustle,,T,,,,,,,,,,,,,26,
minoraverages/1948TSN,1947,South Atlantic League,,P10640,Bustle,,1,Macon,,12,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,P10640,Bustle,,2,Charleston,,14,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,P10640,Bustle,,T,,,26,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01779,Byrd,Harry,0,Savannah,37,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22223,Byrd,,0,Savannah,,,,,,,,,,,,37,
minoraverages/1948TSN,1947,South Atlantic League,,P10633,Byrd,,0,Savannah,,37,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01625,Camp,Henry,0,Augusta,14,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21985,Camp,,0,Augusta,,,,,,,,,,,,14,
minoraverages/1948TSN,1947,South Atlantic League,,P10100,Camp,,0,Augusta,,14,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00760,Cardinale,Philip,0,Greenville,122,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21021,Cardinale,,0,Greenville,,,,,,,107,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00158,Churchill,Robert,0,Greenville,136,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20956,Churchill,,0,Greenville,,,,,,,128,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01848,Clark,Michael,0,Columbus,36,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21973,Clark,,0,Columbus,,,,,,,,,,,,36,
minoraverages/1948TSN,1947,South Atlantic League,,P10056,Clark,,0,Columbus,,36,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01658,Clausen,William,0,Jacksonville,57,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21356,Clausen,,0,Jacksonville,,,,,,,,,,,48,,
minoraverages/1948TSN,1947,South Atlantic League,,B01861,Cleary,Albert,1,Columbus,1,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01861,Cleary,Albert,2,Charleston,35,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01861,Cleary,Albert,T,,36,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21822,Cleary,,1,Columbus,,,,,,,,,,,,1,
minoraverages/1948TSN,1947,South Atlantic League,,F21822,Cleary,,2,Charleston,,,,,,,,,,,,34,
minoraverages/1948TSN,1947,South Atlantic League,,F21822,Cleary,,T,,,,,,,,,,,,,35,
minoraverages/1948TSN,1947,South Atlantic League,,P10113,Cleary,,1,Columbus,,1,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,P10113,Cleary,,2,Charleston,,34,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,P10113,Cleary,,T,,,35,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00442,Clifton,Henry,0,Jacksonville,138,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20046,Clifton,,0,Jacksonville,,,138,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01064,Coleman,Robert,0,Jacksonville,131,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20997,Coleman,,0,Jacksonville,,,,,,,126,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01918,Connelly,William,0,Savannah,25,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22251,Connelly,,0,Savannah,,,,,,,,,,,,23,
minoraverages/1948TSN,1947,South Atlantic League,,P10357,Connelly,,0,Savannah,,23,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00450,Cooper,Carl,0,Augusta,117,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20924,Cooper,,0,Augusta,,,,,,,109,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00833,Cortes,Rene,0,Augusta,20,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22175,Cortes,,0,Augusta,,,,,,,,,,,,20,
minoraverages/1948TSN,1947,South Atlantic League,,P10591,Cortes,,0,Augusta,,20,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01345,Culberson,James,0,Jacksonville,54,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20807,Culberson,,0,Jacksonville,,,,,,,48,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00936,Czaplicki,Eugene,0,Columbus,144,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20908,Czaplicki,,0,Columbus,,,,,,,138,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01124,Daley,Philip,0,Columbia,35,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20401,Daley,,0,Columbia,,,,,30,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01269,Damato,Joseph,0,Macon,66,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20474,Damato,,0,Macon,,,,,15,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20981,Damato,,0,Macon,,,,,,,22,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01250,Daues,William,0,Jacksonville,104,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21488,Daues,,0,Jacksonville,,,,,,,,,,,90,,
minoraverages/1948TSN,1947,South Atlantic League,,B00502,Davis,Frank,0,Columbia,110,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00985,Davis,Otis,0,Greenville,15,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21013,Davis,,0,Greenville,,,,,,,14,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21174,Davis,,0,Columbia,,,,,,,104,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00319,DiBlasi,Samuel,0,Columbus,142,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20425,DiBlasi,,0,Columbus,,,,,142,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00149,Difani,Charles J.,0,Augusta,125,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20177,Difani,,0,Augusta,,,,83,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F20526,Difani,,0,Augusta,,,,,45,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B00553,Dozier,Gerald,0,Charleston,66,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21502,Dozier,,0,Charleston,,,,,,,,,,,62,,
minoraverages/1948TSN,1947,South Atlantic League,,B00335,Dunlap,Frank,0,Macon,122,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21229,Dunlap,,0,Macon,,,,,,,47,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F21469,Dunlap,,0,Macon,,,,,,,,,,,61,,
minoraverages/1948TSN,1947,South Atlantic League,,B01740,Elko,Andrew,0,Charleston,26,,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,F22280,Elko,,0,Charleston,,,,,,,,,,,,26,
minoraverages/1948TSN,1947,South Atlantic League,,P10062,Elko,,0,Charleston,,26,,,,,,,,,,,
minoraverages/1948TSN,1947,South Atlantic League,,B01905,Elledge,Lester,0,Charleston,17,,,,,,,,,,,,
