source,league.year,league.name,ident,game.date,game.number,away.name,away.score,home.name,home.score,game.ref
boxscores/1915/1915-ABJ,1915,Buckeye League,0519can,19150519,0,Akron,3,Canton,4,JHFVHQY
boxscores/1915/1915-CER,1915,Buckeye League,0519can,19150519,0,Akron,3,Canton,4,HMJFPCZ
boxscores/1915/1915-LDN,1915,Buckeye League,0519can,19150519,0,Akron,3,Canton,4,WCTJDLG
boxscores/1915/1915-MDS,1915,Buckeye League,0519can,19150519,0,Akron,,Canton,,HSYFHRF
boxscores/1915/1915-NDA,1915,Buckeye League,0519can,19150519,0,Akron,,Canton,,RSMRQBG
boxscores/1915/1915-ABJ,1915,Buckeye League,0519lim,19150519,0,Findlay,2,Lima,19,QJPCGKX
boxscores/1915/1915-CER,1915,Buckeye League,0519lim,19150519,0,Findlay,,Lima,,HQVPKVJ
boxscores/1915/1915-LDN,1915,Buckeye League,0519lim,19150519,0,Findlay,2,Lima,19,QDXXCQV
boxscores/1915/1915-MDS,1915,Buckeye League,0519lim,19150519,0,Findlay,,Lima,,YTJFWZY
boxscores/1915/1915-NDA,1915,Buckeye League,0519lim,19150519,0,Findlay,,Lima,,FLLWVGS
boxscores/1915/1915-ABJ,1915,Buckeye League,0519new,19150519,0,Marion,3,Newark,1,DHWCYVG
boxscores/1915/1915-CER,1915,Buckeye League,0519new,19150519,0,Marion,,Newark,,WWGGJNJ
boxscores/1915/1915-LDN,1915,Buckeye League,0519new,19150519,0,Marion,3,Newark,1,YPHGSMP
boxscores/1915/1915-MDS,1915,Buckeye League,0519new,19150519,0,Marion,3,Newark,1,DHTJCVH
boxscores/1915/1915-NDA,1915,Buckeye League,0519new,19150519,0,Marion,3,Newark,1,KKDSQSG
boxscores/1915/1915-ABJ,1915,Buckeye League,0520can,19150520,0,Akron,,Canton,,SHVSZSX
boxscores/1915/1915-CER,1915,Buckeye League,0520can,19150520,0,Akron,,Canton,,QRHGXDL
boxscores/1915/1915-LDN,1915,Buckeye League,0520can,19150520,0,Akron,,Canton,,XMTYTGJ
boxscores/1915/1915-MDS,1915,Buckeye League,0520can,19150520,0,Akron,,Canton,,YJCGJCW
boxscores/1915/1915-NDA,1915,Buckeye League,0520can,19150520,0,Akron,,Canton,,MTJLTZD
boxscores/1915/1915-ABJ,1915,Buckeye League,0520lim,19150520,0,Findlay,,Lima,,MXXNGZT
boxscores/1915/1915-CER,1915,Buckeye League,0520lim,19150520,0,Findlay,,Lima,,QTLZWDW
boxscores/1915/1915-LDN,1915,Buckeye League,0520lim,19150520,0,Findlay,,Lima,,DHBYRMV
boxscores/1915/1915-MDS,1915,Buckeye League,0520lim,19150520,0,Findlay,,Lima,,GMBXJCL
boxscores/1915/1915-NDA,1915,Buckeye League,0520lim,19150520,0,Findlay,,Lima,,DMMSZLX
boxscores/1915/1915-ABJ,1915,Buckeye League,0520new,19150520,0,Marion,,Newark,,XHKFQBQ
boxscores/1915/1915-CER,1915,Buckeye League,0520new,19150520,0,Marion,,Newark,,HMVWKKD
boxscores/1915/1915-LDN,1915,Buckeye League,0520new,19150520,0,Marion,,Newark,,XYDYGWV
boxscores/1915/1915-MDS,1915,Buckeye League,0520new,19150520,0,Marion,,Newark,,WZZZTJP
