source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
boxscores/1911/1911-CN,1911,Carolina Association,aaranson,P7439356,Aaranson,,,Winston-Salem,19110706,19110706,2,0,of2cf2
boxscores/1911/1911-CEC,1911,Carolina Association,agnew,P2201258,Agnew,,,Charlotte,19110729,19110902,2,0,1b12b1
boxscores/1911/1911-CN,1911,Carolina Association,agnew,P5549328,Agnew,,,Charlotte,19110603,19110901,73,0,2b73
minoraverages/1912Reach,1911,Carolina Association,agnew,B00898,Agnew,,0,Charlotte,,,78,,
minoraverages/1912Reach,1911,Carolina Association,agnew,F20128,Agnew,,0,Charlotte,,,,,2b77
boxscores/1911/1911-CN,1911,Carolina Association,agnew,P6171857,Ahnew,,,Charlotte,19110801,19110801,1,0,2b1
boxscores/1911/1911-CEC,1911,Carolina Association,anthony,P3743437,Anthony,,,Anderson,19110501,19110523,3,0,of3cf2rf1
boxscores/1911/1911-CN,1911,Carolina Association,anthony,P4229747,Anthony,,,Anderson,19110428,19110526,16,0,c4of11cf7rf4
boxscores/1911/1911-CO,1911,Carolina Association,anthony,P7546868,Anthony,,,Anderson,19110429,19110429,1,0,
boxscores/1911/1911-GDN,1911,Carolina Association,anthony,P0145851,Anthony,,,Anderson,19110509,19110520,3,0,of2cf1rf1
boxscores/1911/1911-WSJ,1911,Carolina Association,anthony,P6368566,Anthony,,,Anderson,19110506,19110506,1,0,
minoraverages/1912Reach,1911,Carolina Association,anthony,B00403,Anthony,,0,Anderson,,,23,,
minoraverages/1912Reach,1911,Carolina Association,anthony,F20768,Anthony,,0,Anderson,,,,,of19
boxscores/1911/1911-CN,1911,Carolina Association,blackstone,P1762079,Backstone,,,Greenville,19110703,19110703,1,0,of1lf1
boxscores/1911/1911-CN,1911,Carolina Association,bauswine,P3708673,Bausewine,,,Charlotte,19110603,19110721,4,4,p4
boxscores/1911/1911-CEC,1911,Carolina Association,bauswine,P5647798,Bauswine,,,Charlotte,19110527,19110527,1,1,p1
boxscores/1911/1911-CN,1911,Carolina Association,bauswine,P5239388,Bauswine,,,Charlotte,19110525,19110831,33,29,p29of4lf2cf2
minoraverages/1912Reach,1911,Carolina Association,bauswine,B00450,Bauswine,,0,Charlotte,,,39,,
minoraverages/1912Reach,1911,Carolina Association,bauswine,F21013,Bauswine,,0,Charlotte,,,,,p37
minoraverages/1912Reach,1911,Carolina Association,bauswine,P10121,Bauswine,,0,Charlotte,,,,33,
boxscores/1911/1911-CN,1911,Carolina Association,boyle,P6273878,Bayle,,,Winston-Salem,19110502,19110502,1,1,p1
boxscores/1911/1911-CEC,1911,Carolina Association,becker,P5912068,Becker,,,Charlotte,19110523,19110527,2,0,2b1ss1
boxscores/1911/1911-CN,1911,Carolina Association,becker,P6398378,Becker,,,Charlotte,19110522,19110530,6,0,2b2ss4
boxscores/1911/1911-CEC,1911,Carolina Association,bentley,P3234907,Bentley,,,Greensboro,19110501,19110527,3,0,of3rf3
boxscores/1911/1911-CN,1911,Carolina Association,bentley,P2826497,Bentley,,,Greensboro,19110427,19110606,27,0,c3of25rf25
boxscores/1911/1911-CO,1911,Carolina Association,bentley,P5171266,Bentley,,,Greensboro,19110429,19110429,1,0,of1rf1
boxscores/1911/1911-GDN,1911,Carolina Association,bentley,P5463753,Bentley,,,Greensboro,19110506,19110509,3,0,of3rf3
boxscores/1911/1911-WSJ,1911,Carolina Association,bentley,P2000388,Bentley,,,Greensboro,19110520,19110520,1,0,of1rf1
minoraverages/1912Reach,1911,Carolina Association,bentley,B00037,Bentley,,0,Greensboro,,,35,,
minoraverages/1912Reach,1911,Carolina Association,bentley,F20759,Bentley,,0,Greensboro,,,,,of33
boxscores/1911/1911-CN,1911,Carolina Association,bentley,P3989212,Bently,,,Greensboro,19110516,19110516,1,0,of1rf1
boxscores/1911/1911-GDN,1911,Carolina Association,biel,P4034409,Biel,,,Greenville,19110506,19110506,1,1,p1
boxscores/1911/1911-CEC,1911,Carolina Association,blackstone,P2449125,Blackstone,,,Greenville,19110501,19110527,2,0,of2lf2
boxscores/1911/1911-CN,1911,Carolina Association,blackstone,P5418955,Blackstone,,,Greenville,19110427,19110712,59,4,p4ss1of56lf56
boxscores/1911/1911-CO,1911,Carolina Association,blackstone,P9382508,Blackstone,,,Greenville,19110429,19110509,2,0,of2lf2
boxscores/1911/1911-GDN,1911,Carolina Association,blackstone,P0487827,Blackstone,,,Greenville,19110506,19110506,1,0,of1lf1
boxscores/1911/1911-GVN,1911,Carolina Association,blackstone,P4838309,Blackstone,,,Greenville,19110502,19110519,2,0,of2lf2
minoraverages/1912Reach,1911,Carolina Association,blackstone,B00092,Blackstone,,0,Greenville,,,65,,
minoraverages/1912Reach,1911,Carolina Association,blackstone,F20620,Blackstone,,0,Greenville,,,,,of62
boxscores/1911/1911-CN,1911,Carolina Association,blanton,P1013824,Blanton,,,Anderson,19110703,19110706,3,3,p3
boxscores/1911/1911-CEC,1911,Carolina Association,boyle,P2750334,Boyle,,,Winston-Salem,19110609,19110729,2,2,p2
