source,league.year,league.name,ident,game.date,game.number,away.name,away.score,home.name,home.score,game.ref
boxscores/1908/1908-MCA,1908,Arkansas State League,0420hot,19080420,0,Helena,0,Hot Springs,2,QZYZQYP
boxscores/1908/1908-MCA,1908,Arkansas State League,0420new,19080420,0,Poplar Bluff,2,Newport,1,JKTVTMD
boxscores/1908/1908-MCA,1908,Arkansas State League,0420pin,19080420,0,Argenta,3,Pine Bluff,4,SZKFHQT
boxscores/1908/1908-MCA,1908,Arkansas State League,0421hot,19080421,0,Helena,,Hot Springs,,MMPPFFF
boxscores/1908/1908-MCA,1908,Arkansas State League,0421new,19080421,0,Poplar Bluff,1,Newport,12,DBWFTLX
boxscores/1908/1908-MCA,1908,Arkansas State League,0421pin,19080421,0,Argenta,,Pine Bluff,,MDMRMGQ
boxscores/1908/1908-MCA,1908,Arkansas State League,0422hot,19080422,0,Helena,0,Hot Springs,5,PCWTTDS
boxscores/1908/1908-MCA,1908,Arkansas State League,0422new,19080422,0,Poplar Bluff,0,Newport,1,LXVRJVV
boxscores/1908/1908-MCA,1908,Arkansas State League,0422pin,19080422,0,Argenta,11,Pine Bluff,5,JNMXZSJ
boxscores/1908/1908-MCA,1908,Arkansas State League,0423hot,19080423,0,Helena,1,Hot Springs,10,CNFCGGL
boxscores/1908/1908-MCA,1908,Arkansas State League,0423pin,19080423,0,Argenta,2,Pine Bluff,1,HZRXXST
boxscores/1908/1908-MCA,1908,Arkansas State League,0424arg,19080424,0,Pine Bluff,2,Argenta,7,ZNWZHHX
boxscores/1908/1908-MCA,1908,Arkansas State League,0424hot,19080424,0,Helena,6,Hot Springs,14,TMXPZPJ
boxscores/1908/1908-MCA,1908,Arkansas State League,0424pop,19080424,0,Newport,5,Poplar Bluff,4,CMKCKPS
boxscores/1908/1908-MCA,1908,Arkansas State League,0425arg,19080425,0,Pine Bluff,2,Argenta,8,GDKZNSC
boxscores/1908/1908-MCA,1908,Arkansas State League,0425hot,19080425,0,Helena,0,Hot Springs,6,KXQDGJL
boxscores/1908/1908-MCA,1908,Arkansas State League,0425pop,19080425,0,Newport,10,Poplar Bluff,3,XGJTFNB
boxscores/1908/1908-MCA,1908,Arkansas State League,0426hot,19080426,0,Helena,,Hot Springs,,HJQYTLX
boxscores/1908/1908-MCA,1908,Arkansas State League,0426pop,19080426,0,Newport,11,Poplar Bluff,4,SSHVLZB
boxscores/1908/1908-MCA,1908,Arkansas State League,0427arg,19080427,0,Poplar Bluff,7,Argenta,1,SDQMPYT
boxscores/1908/1908-MCA,1908,Arkansas State League,0427hel,19080427,0,Newport,5,Helena,7,WVWGYLH
boxscores/1908/1908-MCA,1908,Arkansas State League,0427pin,19080427,0,Hot Springs,4,Pine Bluff,1,JVWVKSM
boxscores/1908/1908-MCA,1908,Arkansas State League,0428arg,19080428,0,Poplar Bluff,,Argenta,,BCPKKVX
boxscores/1908/1908-MCA,1908,Arkansas State League,0428hel,19080428,0,Newport,,Helena,,JDHMQMK
boxscores/1908/1908-MCA,1908,Arkansas State League,0428pin,19080428,0,Hot Springs,6,Pine Bluff,2,SNZMSWY
boxscores/1908/1908-MCA,1908,Arkansas State League,0429arg,19080429,0,Poplar Bluff,,Argenta,,DSXQNBB
boxscores/1908/1908-MCA,1908,Arkansas State League,0429hel,19080429,0,Newport,,Helena,,NSPVJRN
boxscores/1908/1908-MCA,1908,Arkansas State League,0429pin,19080429,0,Hot Springs,,Pine Bluff,,PJPFHNB
boxscores/1908/1908-MCA,1908,Arkansas State League,0430arg,19080430,0,Helena,9,Argenta,3,QSDWLLJ
boxscores/1908/1908-MCA,1908,Arkansas State League,0430hot,19080430,0,Poplar Bluff,4,Hot Springs,13,QCPDBTL
boxscores/1908/1908-MCA,1908,Arkansas State League,0430pin,19080430,0,Newport,5,Pine Bluff,0,VBCSYHM
boxscores/1908/1908-MCA,1908,Arkansas State League,0501arg,19080501,0,Helena,1,Argenta,5,ZHXPQVX
boxscores/1908/1908-MCA,1908,Arkansas State League,0501hot,19080501,0,Poplar Bluff,1,Hot Springs,9,RQRYVSG
boxscores/1908/1908-MCA,1908,Arkansas State League,0501pin,19080501,0,Newport,5,Pine Bluff,4,HHKJDXJ
boxscores/1908/1908-MCA,1908,Arkansas State League,0502arg,19080502,0,Helena,0,Argenta,5,VVNMJGH
boxscores/1908/1908-MCA,1908,Arkansas State League,0502hot,19080502,0,Poplar Bluff,10,Hot Springs,13,PTFFDTX
boxscores/1908/1908-MCA,1908,Arkansas State League,0502pin,19080502,0,Newport,3,Pine Bluff,0,QNHCDBW
boxscores/1908/1908-MCA,1908,Arkansas State League,0503hot,19080503,0,Newport,11,Hot Springs,10,DXDGXHT
boxscores/1908/1908-MCA,1908,Arkansas State League,0503pop,19080503,0,Pine Bluff,2,Poplar Bluff,3,NBGNQSR
boxscores/1908/1908-MCA,1908,Arkansas State League,0504hot,19080504,0,Argenta,,Hot Springs,,ZKCGZWB
boxscores/1908/1908-MCA,1908,Arkansas State League,0504new,19080504,0,Helena,2,Newport,6,GWSYNNB
boxscores/1908/1908-MCA,1908,Arkansas State League,0504pop,19080504,0,Pine Bluff,,Poplar Bluff,,WGNCSYK
boxscores/1908/1908-MCA,1908,Arkansas State League,0505hot,19080505,0,Argenta,,Hot Springs,,ZNJDJXX
boxscores/1908/1908-MCA,1908,Arkansas State League,0505new,19080505,0,Helena,6,Newport,11,RQMFDXX
boxscores/1908/1908-MCA,1908,Arkansas State League,0505pop,19080505,0,Pine Bluff,16,Poplar Bluff,8,TJLHCLS
boxscores/1908/1908-MCA,1908,Arkansas State League,0506hot,19080506,0,Argenta,,Hot Springs,,TPPTLHY
boxscores/1908/1908-MCA,1908,Arkansas State League,0506new,19080506,0,Helena,3,Newport,6,ZVZSFTW
boxscores/1908/1908-MCA,1908,Arkansas State League,0506pop,19080506,0,Pine Bluff,,Poplar Bluff,,PFKHRKR
boxscores/1908/1908-MCA,1908,Arkansas State League,0507hot,19080507,0,Pine Bluff,4,Hot Springs,5,FPHBCJW
boxscores/1908/1908-MCA,1908,Arkansas State League,0507new,19080507,0,Argenta,6,Newport,7,TRKCYGL
boxscores/1908/1908-MCA,1908,Arkansas State League,0508hot,19080508,0,Pine Bluff,5,Hot Springs,2,RVYXJZB
boxscores/1908/1908-MCA,1908,Arkansas State League,0508new,19080508,0,Argenta,7,Newport,15,GMJLQDX
boxscores/1908/1908-MCA,1908,Arkansas State League,0508pop,19080508,0,Helena,2,Poplar Bluff,10,CWSBJWL
boxscores/1908/1908-MCA,1908,Arkansas State League,0509hot,19080509,0,Pine Bluff,5,Hot Springs,8,FXRBHTS
boxscores/1908/1908-MCA,1908,Arkansas State League,0509new,19080509,0,Argenta,6,Newport,5,HGSXKPH
boxscores/1908/1908-MCA,1908,Arkansas State League,0509pop,19080509,0,Helena,2,Poplar Bluff,3,QFQPGYX
boxscores/1908/1908-MCA,1908,Arkansas State League,0510hot,19080510,0,Pine Bluff,2,Hot Springs,0,GSNGMVN
boxscores/1908/1908-MCA,1908,Arkansas State League,0510pop,19080510,0,Helena,0,Poplar Bluff,5,RBJDWQK
boxscores/1908/1908-MCA,1908,Arkansas State League,0511hel,19080511,0,Argenta,10,Helena,1,FZMZCDJ
boxscores/1908/1908-MCA,1908,Arkansas State League,0511new,19080511,0,Hot Springs,5,Newport,1,KDJGJHG
boxscores/1908/1908-MCA,1908,Arkansas State League,0511pin,19080511,0,Poplar Bluff,,Pine Bluff,,BNLLFVN
boxscores/1908/1908-MCA,1908,Arkansas State League,0512hel,19080512,0,Argenta,3,Helena,0,BVQLXMK
boxscores/1908/1908-MCA,1908,Arkansas State League,0512new,19080512,0,Hot Springs,4,Newport,2,WHXYLJF
boxscores/1908/1908-MCA,1908,Arkansas State League,0512pin,19080512,0,Poplar Bluff,5,Pine Bluff,6,PYYFHYR
boxscores/1908/1908-MCA,1908,Arkansas State League,0513hel,19080513,0,Argenta,,Helena,,FCMDTMR
boxscores/1908/1908-MCA,1908,Arkansas State League,0513new,19080513,0,Hot Springs,2,Newport,3,JPNNKHT
boxscores/1908/1908-MCA,1908,Arkansas State League,0513pin,19080513,0,Poplar Bluff,4,Pine Bluff,10,PTVXKBW
boxscores/1908/1908-MCA,1908,Arkansas State League,0514pin,19080514,0,Helena,6,Pine Bluff,1,YPCJNDF
boxscores/1908/1908-MCA,1908,Arkansas State League,0515hot,19080515,0,Newport,,Hot Springs,,KJGZQNQ
boxscores/1908/1908-MCA,1908,Arkansas State League,0515pin,19080515,0,Helena,1,Pine Bluff,4,RHSCNLV
boxscores/1908/1908-MCA,1908,Arkansas State League,0515pop,19080515,0,Argenta,1,Poplar Bluff,2,HVKPTTD
boxscores/1908/1908-MCA,1908,Arkansas State League,0516hot,19080516,0,Newport,5,Hot Springs,4,XGMGVNC
boxscores/1908/1908-MCA,1908,Arkansas State League,0516pin,19080516,0,Helena,0,Pine Bluff,1,ZPTWRJB
boxscores/1908/1908-MCA,1908,Arkansas State League,0516pop,19080516,0,Argenta,6,Poplar Bluff,2,RSSWMGN
boxscores/1908/1908-MCA,1908,Arkansas State League,0517hot,19080517,0,Newport,6,Hot Springs,6,MQHDZSZ
boxscores/1908/1908-MCA,1908,Arkansas State League,0517pop,19080517,0,Argenta,3,Poplar Bluff,1,YSMMCCT
