league.year,league.name.full,entry.name,entry.key,team.key,club.key
1917,Western League,Sioux City/St. Joseph,SC+SJ2,,SC+SJ2
1917,Western League,Sioux City,SC+SJ2,SC,SC+SJ2
1917,Western League,St. Joseph II,SC+SJ2,SJ2,SC+SJ2
1917,Western League,Joplin,JOP,JOP,JOP
1917,Western League,Omaha,OMA,OMA,OMA
1917,Western League,St. Joseph/Hutchinson,SJ1+HUT,,SJ1+HUT
1917,Western League,St. Joseph I,SJ1+HUT,SJ1,SJ1+HUT
1917,Western League,Hutchinson,SJ1+HUT,HUT,SJ1+HUT
1917,Central League,Grand Rapids,GR,GR,GR
1917,Central League,Springfield,SPR,SPR,SPR
1917,Central League,South Bend/Peoria,SB+PEO,,SB+PEO
1917,Central League,South Bend,SB+PEO,SB,SB+PEO
1917,Central League,Peoria,SB+PEO,PEO,SB+PEO
1917,Central League,Muskegon,MUS,MUS,MUS
1917,Central League,Evansville,EVA,EVA,EVA
1917,Central League,Richmond,RIC,RIC,RIC
1917,Central League,Dayton,DAY,DAY,DAY
1917,Central League,Fort Wayne,FW,FW,FW
1917,Eastern League,New Haven,NH,NH,NH
1917,Eastern League,Lawrence,LAW,LAW,LAW
1917,Eastern League,New London,NL,NL,NL
1917,Eastern League,Bridgeport,BRI,BRI,BRI
1917,Eastern League,Worcester,WOR,WOR,WOR
1917,Eastern League,Portland,POR,POR,POR
1917,Eastern League,Springfield,SPR,SPR,SPR
1917,Eastern League,Hartford,HAR,HAR,HAR
1917,New York State League,Wilkes-Barre,WB,WB,WB
1917,New York State League,Binghamton,BIN,BIN,BIN
1917,New York State League,Syracuse,SYR,SYR,SYR
1917,New York State League,Elmira,ELM,ELM,ELM
1917,New York State League,Reading,REA,REA,REA
1917,New York State League,Scranton,SCR,SCR,SCR
1917,New York State League,Utica,UTI,UTI,UTI
1917,New York State League,Harrisburg,HAR,HAR,HAR
1917,Northwestern League,Great Falls,GF,GF,GF
1917,Northwestern League,Seattle,SEA,SEA,SEA
1917,Northwestern League,Tacoma,TAC,TAC,TAC
1917,Northwestern League,Spokane,SPO,SPO,SPO
1917,Northwestern League,Butte,BUT,BUT,BUT
1917,Northwestern League,Vancouver,VAN,VAN,VAN
1917,Texas League,Dallas,DAL,DAL,DAL
1917,Texas League,Fort Worth,FW,FW,FW
1917,Texas League,Waco,WAC,WAC,WAC
1917,Texas League,Houston,HOU,HOU,HOU
1917,Texas League,San Antonio,SA,SA,SA
1917,Texas League,Shreveport,SHR,SHR,SHR
1917,Texas League,Beaumont,BEA,BEA,BEA
1917,Texas League,Galveston,GAL,GAL,GAL
1917,Illinois-Indiana-Iowa League,Peoria,PEO,PEO,PEO
1917,Illinois-Indiana-Iowa League,Rockford,ROC,ROC,ROC
1917,Illinois-Indiana-Iowa League,Hannibal,HAN,HAN,HAN
1917,Illinois-Indiana-Iowa League,Rock Island,RI,RI,RI
1917,Illinois-Indiana-Iowa League,Quincy,QUI,QUI,QUI
1917,Illinois-Indiana-Iowa League,Moline,MOL,MOL,MOL
1917,Illinois-Indiana-Iowa League,Bloomington,BLO,BLO,BLO
1917,Illinois-Indiana-Iowa League,Alton,ALT,ALT,ALT
1917,South Atlantic League,Charleston,CHA,CHA,CHA
1917,South Atlantic League,Columbia,CBA,CBA,CBA
1917,South Atlantic League,Jacksonville,JAX,JAX,JAX
1917,South Atlantic League,Augusta,AUG,AUG,AUG
1917,South Atlantic League,Columbus,CBS,CBS,CBS
1917,South Atlantic League,Macon,MAC,MAC,MAC
1917,Virginia League,Newport News,NN,NN,NN
1917,Virginia League,Portsmouth,POR,POR,POR
1917,Virginia League,Lynchburg,LYN,LYN,LYN
1917,Virginia League,Norfolk,NOR,NOR,NOR
1917,Virginia League,Petersburg,PET,PET,PET
1917,Virginia League,Rocky Mount,RM,RM,RM
1917,Blue Ridge League,Hagerstown,HAG,HAG,HAG
1917,Blue Ridge League,Martinsburg,MAR,MAR,MAR
1917,Blue Ridge League,Gettysburg,GET,GET,GET
1917,Blue Ridge League,Hanover,HAN,HAN,HAN
1917,Blue Ridge League,Frederick,FRE,FRE,FRE
1917,Blue Ridge League,Chambersburg/Cumberland,CHA+CUM,,CHA+CUM
1917,Blue Ridge League,Chambersburg,CHA+CUM,CHA,CHA+CUM
1917,Blue Ridge League,Cumberland,CHA+CUM,CUM,CHA+CUM
1917,Central Association,Marshalltown,MAR,MAR,MAR
1917,Central Association,Mason City,MC,MC,MC
1917,Central Association,Waterloo,WAT,WAT,WAT
1917,Central Association,Cedar Rapids/Clear Lake,CR+CL,,CR+CL
1917,Central Association,Cedar Rapids,CR+CL,CR,CR+CL
1917,Central Association,Clear Lake,CR+CL,CLI,CR+CL
1917,Central Association,Dubuque/Charles City,DUB+CC,,DUB+CC
1917,Central Association,Dubuque,DUB+CC,DUB,DUB+CC
1917,Central Association,Charles City,DUB+CC,CC,DUB+CC
1917,Central Association,Fort Dodge,FD,FD,FD
1917,Central Association,Clinton,CLI,CLI,CLI
1917,Central Association,La Crosse,LC,LC,LC
1917,Central Texas League,Mexia,MAX,MAX,MAX
1917,Central Texas League,Ennis,ENN,ENN,ENN
1917,Central Texas League,Marlin,MAR,MAR,MAR
1917,Central Texas League,Temple/Corsicana,TEM+COR,,TEM+COR
1917,Central Texas League,Temple,TEM+COR,TEM,TEM+COR
1917,Central Texas League,Corsicana,TEM+COR,COR,TEM+COR
1917,Dixie League,Moultrie,MOU,MOU,MOU
1917,Dixie League,Eufaula,EUF,EUF,EUF
1917,Dixie League,Bainbridge,BAI,BAI,BAI
1917,Dixie League,Dothan,DOT,DOT,DOT
1917,Dixie League,Quitman,QUI,QUI,QUI
1917,Dixie League,Tifton,TIF,TIF,TIF
1917,Georgia-Alabama League,Anniston,ANN,ANN,ANN
1917,Georgia-Alabama League,Griffin,GRI,GRI,GRI
1917,Georgia-Alabama League,Tri-City,TC,TC,TC
1917,Georgia-Alabama League,Rome-Lindale,ROM,ROM,ROM
1917,Georgia-Alabama League,Talladega,TAL,TAL,TAL
1917,Georgia-Alabama League,La Grange,LG,LG,LG
1917,North Carolina State League,Durham,DUR,DUR,DUR
1917,North Carolina State League,Charlotte,CHA,CHA,CHA
1917,North Carolina State League,Greensboro,GRE,GRE,GRE
1917,North Carolina State League,Winston-Salem,WS,WS,WS
1917,North Carolina State League,Asheville,ASH,ASH,ASH
1917,North Carolina State League,Raleigh,RAL,RAL,RAL
1917,Northern League,Fargo-Moorhead,FM,FM,FM
1917,Northern League,Winnipeg,WIN,WIN,WIN
1917,Northern League,Minot,MIN,MIN,MIN
1917,Northern League,Warren,WAR,WAR,WAR
1917,Western Association,McAlester,MCA,MCA,MCA
1917,Western Association,Muskogee,MUS,MUS,MUS
1917,Western Association,Sherman,SHE,SHE,SHE
1917,Western Association,Denison,DEN,DEN,DEN
1917,Western Association,Fort Smith,FS,FS,FS
1917,Western Association,Oklahoma City,OKC,OKC,OKC
1917,Western Association,Tulsa,TUL,TUL,TUL
1917,Western Association,Paris/Ardmore,PAR+ARD,,PAR+ARD
1917,Western Association,Paris,PAR+ARD,PAR,PAR+ARD
1917,Western Association,Ardmore,PAR+ARD,ARD,PAR+ARD
