source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1908Reach,1907,New York State League,aubrey,B00469,Aubrey,,0,all,,,131,,
minoraverages/1908Reach,1907,New York State League,aubrey,F20810,Aubrey,,0,all,,,,,ss131
minoraverages/Nemec,1907,New York State League,aubrey,B00013,Aubry,Harry H.,0,Syracuse,19070520,19070922,131,,c.ss.
minoraverages/1908Reach,1907,New York State League,barry,B00356,Barry,,0,all,,,122,,
minoraverages/1908Reach,1907,New York State League,barry,F21163,Barry,,0,all,,,,,rf122
minoraverages/Nemec,1907,New York State League,barry,B00021,Barry,David,0,Amsterdam-Johnstown-Gloversville,19070512,19070922,133,,p.3b.ss.of.
minoraverages/Nemec,1907,New York State League,barry,P10019,Barry,David,0,Amsterdam-Johnstown-Gloversville,,,,1,
minoraverages/1908Reach,1907,New York State League,beckendorf,B00840,Beckendorf,,0,all,,,88,,
minoraverages/1908Reach,1907,New York State League,beckendorf,F20391,Beckendorf,,0,all,,,,,c88
minoraverages/Nemec,1907,New York State League,beckendorf,B00037,Beckendorf,Henry W. (Heinie),0,Scranton,19070514,19070920,88,,c.1b.
minoraverages/1908Reach,1907,New York State League,betts,B00076,Betts,,0,all,,,133,,
minoraverages/1908Reach,1907,New York State League,betts,F21196,Betts,,0,all,,,,,rf133
minoraverages/Nemec,1907,New York State League,betts,B00045,Betts,Frederick,0,Albany,19070509,19070922,133,,of.
minoraverages/Nemec,1907,New York State League,booth,B00059,Booth,George,0,Albany,19070515,19070519,3,,c.1b.
minoraverages/1908Reach,1907,New York State League,bowen,B00335,Bowen,,0,all,,,25,,
minoraverages/1908Reach,1907,New York State League,bowen,F20265,Bowen,,0,all,,,,,p25
minoraverages/Nemec,1907,New York State League,bowen,B00068,Bowen,Sutherland C. (Cy),1,Binghamton,19070515,19070628,6,,p.
minoraverages/Nemec,1907,New York State League,bowen,B00076,Bowen,Sutherland C. (Cy),2,Amsterdam-Johnstown-Gloversville,19070720,19070921,20,,p.
minoraverages/Nemec,1907,New York State League,bowen,B00084,Bowen,Sutherland C. (Cy),T,,,,26,,p.
minoraverages/Nemec,1907,New York State League,bowen,P10024,Bowen,Sutherland M. (Cy),1,Binghamton,,,,6,
minoraverages/Nemec,1907,New York State League,bowen,P10035,Bowen,Sutherland M. (Cy),2,Amsterdam-Johnstown-Gloversville,,,,20,
minoraverages/Nemec,1907,New York State League,bowen,P10043,Bowen,Sutherland M. (Cy),T,,,,,26,
minoraverages/1908Reach,1907,New York State League,brandt,B01007,Brandt,,0,all,,,27,,
minoraverages/1908Reach,1907,New York State League,brandt,F20700,Brandt,,0,all,,,,,2b27
minoraverages/Nemec,1907,New York State League,brandt,B00092,Brandt,Charles,0,Wilkes-Barre,19070827,19070920,27,,2b.
minoraverages/Nemec,1907,New York State League,brown,B00101,Brown,Gideon S.,0,Albany,19070515,19070515,1,,p.
minoraverages/Nemec,1907,New York State League,brown,P10056,Brown,Gideon S.,0,Albany,,,,1,
minoraverages/1908Reach,1907,New York State League,bruce,B00898,Bruce,,0,all,,,46,,
minoraverages/1908Reach,1907,New York State League,bruce,F20981,Bruce,,0,all,,,,,lf46
minoraverages/Nemec,1907,New York State League,bruce,B00117,Bruce,Louis R.,0,Binghamton,19070509,19070709,46,,2b.of.
minoraverages/Nemec,1907,New York State League,buckley,B00125,Buckley,Howard Augustus,0,Albany,19070617,19070619,3,,p.
minoraverages/Nemec,1907,New York State League,buckley,P10062,Buckley,Howard,0,Albany,,,,3,
minoraverages/Nemec,1907,New York State League,butler,B00130,Butler,,0,Amsterdam-Johnstown-Gloversville,19070516,19070516,1,,c.
minoraverages/Nemec,1907,New York State League,callahan,B00149,Callahan,,0,Amsterdam-Johnstown-Gloversville,19070807,19070808,2,,of.
minoraverages/1908Reach,1907,New York State League,cargo,B00158,Cargo,,0,all,,,134,,
minoraverages/1908Reach,1907,New York State League,cargo,F20829,Cargo,,0,all,,,,,ss134
minoraverages/Nemec,1907,New York State League,cargo,B00158,Cargo,Charles (Chick),0,Troy,19070509,19070922,135,,ss.
minoraverages/1908Reach,1907,New York State League,carr-wb,B00502,Carr,,0,Wilkes-Barre,,,28,,
minoraverages/1908Reach,1907,New York State League,carr-syr,B00879,Carr,,0,Syracuse,,,123,,
minoraverages/1908Reach,1907,New York State League,carr-syr,F20713,Carr,,0,all,,,,,3b123
minoraverages/1908Reach,1907,New York State League,carr-wb,F20997,Carr,,0,Wilkes-Barre,,,,,lf28
minoraverages/Nemec,1907,New York State League,carr-syr,B00163,Carr,Lewis S.,0,Syracuse,19070512,19070922,123,,3b.
minoraverages/Nemec,1907,New York State League,carr-wb,B00174,Carr,Martin,0,Wilkes-Barre,19070811,19070903,29,,of.
minoraverages/1908Reach,1907,New York State League,carroll,B00163,Carroll,,0,all,,,136,,
minoraverages/1908Reach,1907,New York State League,carroll,F20962,Carroll,,0,all,,,,,lf136
minoraverages/Nemec,1907,New York State League,carroll,B00182,Carroll,Frank J.,0,Utica,19070509,19070922,135,,2b.of.
minoraverages/1908Reach,1907,New York State League,carter,B01162,Carter,,0,all,,,34,,
minoraverages/1908Reach,1907,New York State League,carter,F20046,Carter,,0,all,,,,,p24
minoraverages/Nemec,1907,New York State League,carter,B00196,Carter,Conrad P. (Nick),0,Syracuse,19070513,19070920,34,,p.of.
minoraverages/Nemec,1907,New York State League,carter,P10070,Carter,Conrad P.,0,Syracuse,,,,33,
minoraverages/Nemec,1907,New York State League,cassidy,B00207,Cassidy,,0,Utica,19070716,19070720,5,,of.
minoraverages/1908Reach,1907,New York State League,castle,B00528,Castle,,0,all,,,102,,
minoraverages/1908Reach,1907,New York State League,castle,F21076,Castle,,0,all,,,,,cf102
minoraverages/Nemec,1907,New York State League,castle,B00210,Castle,John F.,0,Syracuse,19070623,19070922,102,,of.
minoraverages/Nemec,1907,New York State League,catiz,B00229,Catiz,James Howard,0,Syracuse,19070517,19070520,3,,2b.ss.
