source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,B_G,P_G,F_1B_G,F_2B_G,F_3B_G,F_SS_G,F_OF_G,F_LF_G,F_CF_G,F_RF_G,F_C_G,F_P_G,F_ALL_G
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02633,Briett,,1,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02633,Briett,,2,Mayfield,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02633,Briett,,T,,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01754,Brill,Guy,0,Mayfield,16,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10304,Brill,,0,Mayfield,,16,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00092,Britt,Delbert,0,Cairo,15,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02399,Britt,Marvin,0,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02622,Britt,,0,Mayfield,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20759,Britt,,0,Cairo,,,,,12,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02407,Brothers,Francis,0,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00021,Browne,Earl,0,Owensboro,92,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20023,Browne,,0,Owensboro,,,92,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00278,Brucella,Frank,0,Fulton,126,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20417,Brucella,,0,Fulton,,,,,,126,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02410,Brymer,Gene,0,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00752,Buck,Tommy,0,Fulton,83,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01885,Buck,Joe,0,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20636,Buck,,0,Fulton,,,,,79,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00125,Buerger,Walter,0,Owensboro,121,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21403,Buerger,,0,Owensboro,,,,,,,121,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00887,Buickel,Geroge,0,Owensboro,28,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21672,Buickel,,0,Owensboro,,,,,,,,,,,,28,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10024,Buickel,,0,Owensboro,,28,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00531,Burnette,Pete,0,Union City,121,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21125,Burnette,,0,Union City,,,,,,,113,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00898,Burns,James,0,Hopkinsville,28,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21811,Burns,,0,Hopkinsville,,,,,,,,,,,,27,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10056,Burns,,0,Hopkinsville,,27,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01162,Caldwell,Robert,1,Fulton,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01162,Caldwell,Robert,2,Union City,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01162,Caldwell,Robert,T,,45,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21319,Caldwell,,1,Fulton,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21319,Caldwell,,2,Union City,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21319,Caldwell,,T,,,,,,,,40,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02429,Calvin,William,0,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02654,Camello,Al.,0,Mayfield,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02184,Campbell,,0,Clarksville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02852,Campbell,Hobart,0,Union City,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10575,Campbell,,0,Union City,,9,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02192,Cansler,Arthur,0,Clarksville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01899,Case,Frank,0,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01857,Casey,John,0,Clarksville,12,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F22057,Casey,,0,Clarksville,,,,,,,,,,,,12,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10516,Casey,,0,Clarksville,,12,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02373,Chamness,Willie,0,Fulton,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00045,Chapman,Calvin,0,Hopkinsville,72,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20190,Chapman,,0,Hopkinsville,,,,56,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01918,Chulick,William,0,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01055,Ciccone,Nicholas,0,Cairo,25,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21544,Ciccone,,0,Cairo,,,,,,,25,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00912,Clay,Russ,0,Madisonville,54,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21308,Clay,,0,Madisonville,,,,,,,46,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00293,Clonts,Raymond,0,Cairo,16,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20776,Clonts,,0,Cairo,,,,,,,,,,,16,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02432,Coffman,Richard,0,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01905,Cole,John,0,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00590,Conner,John,0,Mayfield,120,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20604,Conner,,0,Mayfield,,,,,104,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20981,Conner,,0,Mayfield,,,,,,,18,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01384,Cook,Harvey,0,Clarksville,31,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21747,Cook,,0,Clarksville,,,,,,,,,,,,23,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10348,Cook,,0,Clarksville,,23,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02780,Cooper,Sam,0,Owensboro,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02860,Cox,William L.,0,Union City,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01674,Craig,Berry,0,Mayfield,27,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F22127,Craig,,0,Mayfield,,,,,,,,,,,,27,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10097,Craig,,0,Mayfield,,27,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01216,Crain,Robert,0,Cairo,29,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20206,Crain,,0,Cairo,,,,29,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00427,Critchlow,Edward,0,Mayfield,45,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20962,Critchlow,,0,Mayfield,,,,,,,,,,,37,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02665,Croft,,0,Mayfield,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00416,Cross,William,0,Mayfield,120,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20166,Cross,,0,Mayfield,,,42,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21130,Cross,,0,Mayfield,,,,,,,73,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21865,Cross,,0,Mayfield,,,,,,,,,,,,13,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10043,Cross,,0,Mayfield,,13,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00854,Currier,Robert,1,Madisonville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00854,Currier,Robert,2,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00854,Currier,Robert,3,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00854,Currier,Robert,T,,103,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20189,Currier,,1,Madisonville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20189,Currier,,2,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20189,Currier,,3,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20189,Currier,,T,,,,10,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20388,Currier,,1,Madisonville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20388,Currier,,2,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20388,Currier,,3,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20388,Currier,,T,,,,,29,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20713,Currier,,1,Madisonville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20713,Currier,,2,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20713,Currier,,3,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20713,Currier,,T,,,,,,18,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21286,Currier,,1,Madisonville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21286,Currier,,2,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21286,Currier,,3,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21286,Currier,,T,,,,,,,,45,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02679,Daugherty,Ralph,0,Mayfield,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01926,Davis,Carol,0,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02516,Day,Bert,0,Madisonville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01939,Doom,Cliff,0,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01242,Dubia,Frank,0,Union City,23,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21528,Dubia,,0,Union City,,,,,,,23,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02795,Eggers,Earl,0,Owensboro,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00811,Eiser,John,0,Mayfield,14,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21680,Eiser,,0,Mayfield,,,,,,,,,,,,14,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10035,Eiser,,0,Mayfield,,14,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01010,Engel,Edward,0,Fulton,33,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F22103,Engel,,0,Fulton,,,,,,,,,,,,28,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10277,Engel,,0,Fulton,,28,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00403,Ermisch,Karl,0,Madisonville,101,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20699,Ermisch,,0,Madisonville,,,,,98,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02441,Erwin,Homer,1,Mayfield,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02441,Erwin,Homer,2,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02441,Erwin,Homer,T,,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01765,Evans,Ken,0,Hopkinsville,11,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02361,Fanning,Jack,0,Fulton,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00680,Fischer,Richard,0,Owensboro,22,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21794,Fischer,,0,Owensboro,,,,,,,,,,,,21,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10312,Fischer,,0,Owensboro,,21,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00130,Fletcher,Raymond,0,Owensboro,118,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20810,Fletcher,,0,Owensboro,,,,,,,,,,,65,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21335,Fletcher,,0,Owensboro,,,,,,,47,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00196,Fogg,Floyd,0,Hopkinsville,121,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20661,Fogg,,0,Hopkinsville,,,,,121,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01321,Ford,Raymond,0,Owensboro,35,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21196,Ford,,0,Owensboro,,,,,,,32,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00324,Frech,Robert,0,Clarksville,118,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21101,Frech,,0,Clarksville,,,,,,,118,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00840,Fuller,Edward,0,Clarksville,125,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20657,Fuller,,0,Clarksville,,,,,125,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02687,Gackowski,Irwin,0,Mayfield,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00760,Gassaway,James,0,Clarksville,78,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20943,Gassaway,,0,Clarksville,,,,,,,,,,,31,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21045,Gassaway,,0,Clarksville,,,,,,,42,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00059,Gill,John,0,Union City,71,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21117,Gill,,0,Union City,,,,,,,64,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01947,Graffeo,John,0,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01952,Grammer,Chester,0,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00739,Gray,Elmer,0,Fulton,119,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20254,Gray,,0,Fulton,,,,119,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01630,Greko,Robert,1,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01630,Greko,Robert,2,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01630,Greko,Robert,T,,22,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21833,Greko,,1,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21833,Greko,,2,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21833,Greko,,T,,,,,,,,,,,,,21,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10534,Greko,,1,Cairo,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10534,Greko,,2,Hopkinsville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10534,Greko,,T,,,21,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02871,Griffin,Warren S.,0,Union City,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01601,Grimmer,Hyland,0,Cairo,14,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21515,Grimmer,,0,Cairo,,,,,,,10,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00936,Gutherz,Fred,0,Mayfield,45,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20505,Gutherz,,0,Mayfield,,,,,,45,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02709,Hackman,Leland,0,Mayfield,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00528,Hahn,Kenneth,0,Cairo,68,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20620,Hahn,,0,Cairo,,,,,61,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01580,Hall,Paul,0,Clarksville,27,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20956,Hall,,0,Clarksville,,,,,,,,,,,27,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00174,Hamilton,Marty,0,Owensboro,78,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F20046,Hamilton,,0,Owensboro,,,35,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21013,Hamilton,,0,Owensboro,,,,,,,43,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01663,Hardcastle,Hubert,0,Clarksville,16,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21609,Hardcastle,,0,Clarksville,,,,,,,,,,,,14,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,P10633,Hardcastle,,0,Clarksville,,14,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B02527,Harmon,Roderick,0,Madisonville,,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B00695,Harrington,Ray,0,Madisonville,90,,,,,,,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,F21158,Harrington,,0,Madisonville,,,,,,,90,,,,,,
minoraverages/1947TSN,1946,Kentucky-Illinois-Tennessee League,,B01313,Harris,Granville,0,Clarksville,10,,,,,,,,,,,,
